PlayerFirstName,PlayerLastName,TeamShortName,GP,Poss,Time,PPP,PPG,FGM,FGA,FG,aFG,FT,TO,SF,FGmG,Score
Malcolm,Brogdon,Milwaukee,46,32,5.4421801567078,1.40625,0.97826086956522,18,28,64.285714285714,73.214285714286,9.375,3.125,9.375,0.21739130434783,65.625
Jordan,Crawford,NewOrleans,2,2,11.764699935913,1.0,1.0,1,2,50.0,50.0,0.0,0.0,0.0,0.5,50.0
Dillon,Brooks,Memphis,67,43,5.9888601303101,0.81395298242569,0.52238805970149,16,38,42.105263157895,43.421052631579,2.3255813953488,9.3023255813953,2.3255813953488,0.32835820895522,39.53488372093
Wilson,Chandler,Denver,61,73,11.265399932861,0.78082197904587,0.9344262295082,23,57,40.350877192982,41.228070175439,10.958904109589,10.958904109589,10.958904109589,0.55737704918033,39.72602739726
Joe,Johnson,Houston,9,12,19.672100067139,0.66666698455811,0.88888888888889,4,9,44.444444444444,44.444444444444,0.0,25.0,0.0,0.55555555555556,33.333333333333
Ekpe,Udoh,Utah,55,1,0.64935100078583,2.0,0.036363636363636,0,0,0.0,0.0,100.0,0.0,100.0,0.0,100.0
Justin,Jackson,Sacramento,55,2,0.54200500249863,1.0,0.036363636363636,1,2,50.0,50.0,0.0,0.0,0.0,0.018181818181818,50.0
Nene,Hilario,Houston,46,18,6.1643800735474,1.0,0.39130434782609,7,13,53.846153846154,53.846153846154,16.666666666667,11.111111111111,11.111111111111,0.1304347826087,55.555555555556
Karl-Anthony,Towns,Minnesota,69,50,4.0617399215698,1.1399999856949,0.82608695652174,19,37,51.351351351351,52.702702702703,22.0,10.0,22.0,0.26086956521739,54.0
Dejounte,Murray,SanAntonio,67,46,7.1987500190735,0.6304349899292,0.43283582089552,12,33,36.363636363636,36.363636363636,10.869565217391,19.565217391304,8.695652173913,0.3134328358209,32.608695652174
LaMarcus,Aldridge,SanAntonio,61,44,3.4135000705719,0.65909099578857,0.47540983606557,10,33,30.30303030303,30.30303030303,13.636363636364,11.363636363636,13.636363636364,0.37704918032787,36.363636363636
Pau,Gasol,SanAntonio,63,17,2.4045300483704,0.64705902338028,0.17460317460317,4,13,30.769230769231,30.769230769231,11.764705882353,11.764705882353,11.764705882353,0.14285714285714,35.294117647059
Rudy,Gay,SanAntonio,43,74,14.481399536133,1.0270299911499,1.7674418604651,30,63,47.619047619048,47.619047619048,14.864864864865,5.4054054054054,14.864864864865,0.76744186046512,50.0
Evan,Turner,Portland,64,63,10.71430015564,0.74603199958801,0.734375,19,52,36.538461538462,36.538461538462,7.9365079365079,9.5238095238095,7.9365079365079,0.515625,38.095238095238
Al Farouq,Aminu,Portland,54,14,2.6515200138092,0.57142901420593,0.14814814814815,3,10,30.0,30.0,7.1428571428571,21.428571428571,7.1428571428571,0.12962962962963,28.571428571429
Aaron,Gordon,Orlando,47,86,9.8285703659058,0.75581401586533,1.3829787234043,23,64,35.9375,35.9375,16.279069767442,11.627906976744,16.279069767442,0.87234042553191,40.697674418605
Victor,Oladipo,Indiana,61,128,8.9824600219727,0.984375,2.0655737704918,43,101,42.574257425743,48.019801980198,14.0625,6.25,12.5,0.95081967213115,47.65625
Spencer,Dinwiddie,Brooklyn,67,166,17.849500656128,0.96987998485565,2.4029850746269,49,128,38.28125,43.359375,19.277108433735,7.8313253012048,19.277108433735,1.1791044776119,44.578313253012
Khris,Middleton,Milwaukee,68,132,9.9924297332764,0.91666698455811,1.7794117647059,47,107,43.92523364486,46.728971962617,10.606060606061,12.121212121212,9.8484848484848,0.88235294117647,42.424242424242
George,Hill,Cleveland,13,6,4.2553200721741,1.8333300352097,0.84615384615385,4,6,66.666666666667,91.666666666667,0.0,0.0,0.0,0.15384615384615,66.666666666667
DeMarre,Carroll,Brooklyn,63,56,6.4889898300171,0.7321429848671,0.65079365079365,11,37,29.72972972973,31.081081081081,23.214285714286,10.714285714286,14.285714285714,0.41269841269841,42.857142857143
Lance,Stephenson,Indiana,67,99,13.506099700928,0.8282830119133,1.2238805970149,31,80,38.75,42.5,11.111111111111,9.0909090909091,11.111111111111,0.73134328358209,41.414141414141
Jaylen,Brown,Boston,61,58,6.6361598968506,0.94827598333359,0.9016393442623,18,43,41.860465116279,46.511627906977,20.689655172414,5.1724137931034,18.965517241379,0.40983606557377,50.0
Harrison,Barnes,Dallas,66,267,21.72500038147,0.96254700422287,3.8939393939394,98,218,44.954128440367,46.330275229358,14.232209737828,7.8651685393258,12.359550561798,1.8181818181818,47.191011235955
Terrence,Ross,Orlando,22,4,1.8433200120926,0.0,0.0,0,3,0.0,0.0,0.0,25.0,0.0,0.13636363636364,0.0
Hassan,Whiteside,Miami,47,23,3.5114500522614,0.69565200805664,0.34042553191489,7,21,33.333333333333,33.333333333333,4.3478260869565,4.3478260869565,4.3478260869565,0.29787234042553,34.782608695652
Jonathon,Simmons,Orlando,68,83,8.4008102416992,0.80722898244858,0.98529411764706,26,62,41.935483870968,43.548387096774,9.6385542168675,18.072289156627,9.6385542168675,0.52941176470588,38.55421686747
DAngelo,Russell,Brooklyn,34,85,13.556599617004,0.82352900505066,2.0588235294118,26,67,38.805970149254,44.029850746269,9.4117647058824,15.294117647059,8.2352941176471,1.2058823529412,36.470588235294
Cory,Joseph,Indiana,67,38,6.3122901916504,0.55263197422028,0.3134328358209,9,34,26.470588235294,26.470588235294,7.8947368421053,5.2631578947368,2.6315789473684,0.37313432835821,28.947368421053
Jeremy,Lamb,Charlotte,67,72,8.3044996261597,0.86111098527908,0.92537313432836,23,66,34.848484848485,39.393939393939,9.7222222222222,2.7777777777778,9.7222222222222,0.64179104477612,37.5
Ish,Smith,Detroit,67,60,7.5757598876953,0.96666699647903,0.86567164179104,27,54,50.0,50.0,10.0,6.6666666666667,10.0,0.40298507462687,48.333333333333
Joel,Embiid,Philadelphia,55,86,6.4226999282837,0.87209302186966,1.3636363636364,33,71,46.478873239437,47.183098591549,9.3023255813953,10.46511627907,8.1395348837209,0.69090909090909,45.348837209302
Semi,Ojeleye,Boston,58,4,2.3809499740601,0.0,0.0,0,2,0.0,0.0,0.0,50.0,0.0,0.03448275862069,0.0
Jrue,Holiday,NewOrleans,67,144,11.171500205994,1.0138900279999,2.1791044776119,59,128,46.09375,50.78125,9.0277777777778,6.25,8.3333333333333,1.0298507462687,45.833333333333
E'Twaun,Moore,NewOrleans,67,23,2.9187800884247,0.8695650100708,0.29850746268657,10,23,43.478260869565,43.478260869565,0.0,0.0,0.0,0.19402985074627,43.478260869565
Yogi,Ferrell,Dallas,68,40,5.7971000671387,0.82499998807907,0.48529411764706,12,33,36.363636363636,39.393939393939,12.5,7.5,12.5,0.30882352941176,40.0
Devin,Harris,Denver,13,3,3.3707900047302,1.0,0.23076923076923,1,3,33.333333333333,50.0,0.0,0.0,0.0,0.15384615384615,33.333333333333
Gary,Harris,Denver,64,37,3.4971599578857,0.78378397226334,0.453125,9,33,27.272727272727,31.818181818182,13.513513513514,2.7027027027027,13.513513513514,0.375,32.432432432432
Will,Barton,Denver,67,107,10.562700271606,0.60747700929642,0.97014925373134,22,84,26.190476190476,26.785714285714,12.14953271028,12.14953271028,12.14953271028,0.92537313432836,29.906542056075
Donovan,Mitchell,Utah,65,104,7.7037000656128,0.91346198320389,1.4615384615385,36,90,40.0,45.0,10.576923076923,5.7692307692308,9.6153846153846,0.83076923076923,41.346153846154
Skal,Labissière,Sacramento,51,30,6.4794797897339,0.86666697263718,0.50980392156863,10,23,43.478260869565,43.478260869565,16.666666666667,13.333333333333,13.333333333333,0.25490196078431,43.333333333333
Jeff,Teague,Minnesota,58,127,14.564200401306,1.0,2.1896551724138,48,108,44.444444444444,50.462962962963,10.236220472441,6.2992125984252,9.4488188976378,1.0344827586207,46.456692913386
Patty,Mills,SanAntonio,68,18,2.7355599403381,1.3333300352097,0.35294117647059,10,15,66.666666666667,73.333333333333,5.5555555555556,11.111111111111,5.5555555555556,0.073529411764706,61.111111111111
Jusuf,Nurkic,Portland,64,25,2.4414100646973,0.60000002384186,0.234375,5,19,26.315789473684,26.315789473684,12.0,16.0,12.0,0.21875,28.0
TJ,Warren,Phoenix,63,73,5.9983601570129,0.69862997531891,0.80952380952381,22,59,37.28813559322,37.28813559322,9.5890410958904,9.5890410958904,9.5890410958904,0.58730158730159,38.356164383562
Ed,Davis,Portland,67,3,0.83565497398376,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.044776119402985,0.0
Pat,Connaughton,Portland,67,17,4.3814401626587,0.88235300779343,0.22388059701493,5,14,35.714285714286,46.428571428571,11.764705882353,11.764705882353,11.764705882353,0.13432835820896,35.294117647059
Anthony,Davis,NewOrleans,60,104,6.9845499992371,0.93269199132919,1.6166666666667,36,85,42.352941176471,42.941176470588,14.423076923077,6.7307692307692,14.423076923077,0.81666666666667,45.192307692308
Marc,Gasol,Memphis,63,67,5.4873099327087,0.80597001314163,0.85714285714286,21,54,38.888888888889,38.888888888889,10.44776119403,8.955223880597,10.44776119403,0.52380952380952,41.791044776119
Taurean,Prince,Atlanta,68,37,3.8702900409698,0.78378397226334,0.42647058823529,12,30,40.0,40.0,13.513513513514,13.513513513514,13.513513513514,0.26470588235294,37.837837837838
Willie,Cauley-Stein,Sacramento,60,70,8.652660369873,0.69999998807907,0.81666666666667,17,54,31.481481481481,31.481481481481,17.142857142857,8.5714285714286,17.142857142857,0.61666666666667,37.142857142857
Jimmy,Butler,Minnesota,56,149,12.967800140381,0.93288600444794,2.4821428571429,48,116,41.379310344828,43.103448275862,17.44966442953,8.7248322147651,14.765100671141,1.2142857142857,45.637583892617
Shabazz,Napier,Portland,60,63,11.150400161743,0.55555599927902,0.58333333333333,11,50,22.0,25.0,7.9365079365079,12.698412698413,7.9365079365079,0.65,25.396825396825
Damian,Lillard,Portland,60,226,15.066699981689,1.0530999898911,3.9666666666667,71,168,42.261904761905,47.321428571429,19.911504424779,8.4070796460177,18.141592920354,1.6166666666667,48.672566371681
De Aaron,Fox,Sacramento,60,54,6.3231801986694,0.98148101568222,0.88333333333333,20,45,44.444444444444,48.888888888889,12.962962962963,7.4074074074074,12.962962962963,0.41666666666667,46.296296296296
Devin,Booker,Phoenix,53,159,11.777799606323,0.83647799491882,2.5094339622642,49,133,36.842105263158,41.729323308271,7.5471698113208,8.8050314465409,6.9182389937107,1.5849056603774,38.364779874214
Josh,Jackson,Phoenix,66,53,5.7608699798584,0.64150899648666,0.51515151515152,14,44,31.818181818182,32.954545454545,11.320754716981,9.4339622641509,11.320754716981,0.45454545454545,33.962264150943
James,Harden,Houston,59,564,33.274299621582,1.2393599748611,11.847457627119,198,441,44.897959183673,56.689342403628,20.035460992908,4.9645390070922,18.262411347518,4.1186440677966,51.595744680851
Eric,Gordon,Houston,58,101,9.8058300018311,0.9702969789505,1.6896551724138,33,72,45.833333333333,47.222222222222,19.80198019802,12.871287128713,16.831683168317,0.67241379310345,48.514851485149
LeBron,James,Cleveland,67,435,25.305400848389,0.96551698446274,6.2686567164179,163,365,44.657534246575,50.27397260274,10.574712643678,8.5057471264368,9.1954022988506,3.0149253731343,43.908045977011
Dwyane,Wade,Miami,12,13,6.7708301544189,0.69230800867081,0.75,2,9,22.222222222222,33.333333333333,15.384615384615,15.384615384615,15.384615384615,0.58333333333333,30.769230769231
JR,Smith,Cleveland,65,51,8.7628898620605,0.88235300779343,0.69230769230769,19,50,38.0,45.0,0.0,1.9607843137255,0.0,0.47692307692308,37.254901960784
PJ,Tucker,Houston,67,3,0.71942400932312,0.66666698455811,0.029850746268657,0,2,0.0,0.0,33.333333333333,0.0,33.333333333333,0.029850746268657,33.333333333333
Draymond,Green,GoldenState,59,36,4.7368397712708,0.97222197055817,0.59322033898305,13,30,43.333333333333,45.0,16.666666666667,2.7777777777778,13.888888888889,0.28813559322034,47.222222222222
Marcus,Smart,Boston,53,61,8.8921298980713,0.78688502311707,0.90566037735849,20,49,40.816326530612,42.857142857143,6.5573770491803,14.754098360656,6.5573770491803,0.54716981132075,37.704918032787
Terry,Rozier III,Boston,67,69,9.3877601623535,1.0144900083542,1.044776119403,26,62,41.935483870968,50.0,7.2463768115942,5.7971014492754,5.7971014492754,0.53731343283582,42.028985507246
Derrick,Rose,Cleveland,16,11,6.1111102104187,0.6363639831543,0.4375,3,7,42.857142857143,42.857142857143,9.0909090909091,27.272727272727,9.0909090909091,0.25,36.363636363636
Chris,Paul,Houston,49,248,28.870800018311,1.1290299892426,5.7142857142857,100,225,44.444444444444,55.111111111111,7.258064516129,4.0322580645161,6.0483870967742,2.5510204081633,45.564516129032
Stephen,Curry,GoldenState,50,78,6.9829897880554,1.0512800216675,1.64,32,62,51.612903225806,59.677419354839,6.4102564102564,12.820512820513,5.1282051282051,0.6,47.435897435897
Al,Horford,Boston,61,26,3.2786900997162,1.0769200325012,0.45901639344262,11,23,47.826086956522,50.0,11.538461538462,0.0,7.6923076923077,0.19672131147541,53.846153846154
Jayson,Tatum,Boston,67,92,10.810799598694,0.79347801208496,1.089552238806,28,78,35.897435897436,36.538461538462,9.7826086956522,6.5217391304348,8.695652173913,0.74626865671642,39.130434782609
Kevin,Love,Cleveland,48,23,2.9909000396729,0.7391300201416,0.35416666666667,7,20,35.0,35.0,8.695652173913,8.695652173913,4.3478260869565,0.27083333333333,34.782608695652
Klay,Thompson,GoldenState,66,53,4.4388599395752,0.7358490228653,0.59090909090909,15,43,34.883720930233,40.697674418605,3.7735849056604,15.094339622642,3.7735849056604,0.42424242424242,32.075471698113
Kyrie,Irving,Boston,59,210,15.981699943542,1.0381000041962,3.6949152542373,81,184,44.021739130435,50.271739130435,9.5238095238095,4.7619047619048,8.5714285714286,1.7457627118644,46.190476190476
Kevin,Durant,GoldenState,60,216,15.329999923706,1.0370399951935,3.7333333333333,80,181,44.198895027624,49.447513812155,12.037037037037,6.4814814814815,10.648148148148,1.6833333333333,46.296296296296
